2155,-1
2156,-1
2157,11259
2158,11260
2159,11261
2160,-1
2161,-1
2162,11262
2163,11263
2164,11264
2165,-1
2166,-1
2167,11265
2168,11266
2169,11267
2170,-1
2171,-1
2172,11268
2173,11269
2174,11270
2175,-1
2176,11540
2177,-1
2178,-1
2179,11541
2180,11542
2181,11543
2182,-1
2183,-1
2184,11544
2185,11545
2186,11546
2187,-1
2188,-1
2189,11547
2190,11548
2191,11549
2192,-1
2193,-1
2194,11550
2195,11551
2196,11552
2197,-1
2198,-1
2199,11553
2200,11554
2201,11555
2202,-1
2203,-1
2204,11556
2205,11557
2206,11558
2207,-1
2208,11837
2209,-1
2210,-1
2211,11838
2212,11839
2213,11840
2214,-1
2215,-1
2216,11841
2217,11842
2218,11843
2219,-1
2220,-1
2221,11844
2222,11845
2223,11846
2224,-1
2225,-1
2226,11847
2227,11848
2228,11849
2229,-1
2230,-1
2231,11850
2232,11851
2233,11852
2234,-1
2235,-1
2236,11853
2237,11854
2238,11855
2239,-1
2240,12260
2241,-1
2242,-1
2243,12261
2244,12262
2245,12263
2246,-1
2247,-1
2248,12264
2249,12265
2250,12266
2251,-1
2252,-1
2253,12267
2254,12268
2255,12269
2256,-1
2257,-1
2258,12270
2259,12271
2260,12272
2261,-1
2262,-1
2263,12273
2264,12274
2265,12275
2266,-1
2267,-1
2268,12276
2269,12277
2270,12278
2271,-1
2272,12620
2273,-1
2274,-1
2275,12621
2276,12622
2277,12623
2278,-1
2279,-1
2280,12624
2281,12625
2282,12626
2283,-1
2284,-1
2285,12627
2286,12628
2287,12629
2288,-1
2289,-1
2290,12630
2291,12631
2292,12632
2293,-1
2294,-1
2295,12633
2296,12634
2297,12635
2298,-1
2299,-1
2300,12636
2301,12637
2302,12638
2303,-1
2304,-1
2305,336
2306,337
2307,338
2308,-1
2309,-1
2310,339
2311,340
2312,341
2313,-1
2314,-1
2315,342
2316,343
2317,344
2318,-1
2319,-1
2320,345
2321,346
2322,347
2323,-1
2324,-1
2325,348
2326,349
2327,350
2328,-1
2329,-1
2330,351
2331,352
2332,353
2333,-1
2334,-1
2335,354
2336,-1
2337,669
2338,670
2339,671
2340,-1
2341,-1
2342,672
2343,673
2344,674
2345,-1
2346,-1
2347,675
2348,676
2349,677
2350,-1
2351,-1
2352,678
2353,679
2354,680
2355,-1
2356,-1
2357,681
2358,682
2359,683
2360,-1
2361,-1
2362,684
2363,685
2364,686
2365,-1
2366,-1
2367,687
2368,-1
2369,1053
2370,1054
2371,1055
2372,-1
2373,-1
2374,1056
2375,1057
2376,1058
2377,-1
2378,-1
2379,1059
2380,1060
2381,1061
2382,-1
2383,-1
2384,1062
2385,1063
2386,1064
2387,-1
2388,-1
2389,1065
2390,1066
2391,1067
2392,-1
2393,-1
2394,1068
2395,1069
2396,1070
2397,-1
2398,-1
2399,1071
2400,-1
2401,1383
2402,1384
2403,1385
2404,-1
2405,-1
2406,1386
2407,1387
2408,1388
2409,-1
2410,-1
2411,1389
2412,1390
2413,1391
2414,-1
2415,-1
2416,1392
2417,1393
2418,1394
2419,-1
2420,-1
2421,1395
2422,1396
2423,1397
2424,-1
2425,-1
2426,1398
2427,1399
2428,1400
2429,-1
2430,-1
2431,1401
2432,-1
2433,1773
2434,1774
2435,1775
2436,-1
2437,-1
2438,1776
2439,1777
2440,1778
2441,-1
2442,-1
2443,1779
2444,1780
2445,1781
2446,-1
2447,-1
2448,1782
2449,1783
2450,1784
2451,-1
2452,-1
2453,1785
2454,1786
2455,1787
2456,-1
2457,-1
2458,1788
2459,1789
2460,1790
2461,-1
2462,-1
2463,1791
2464,-1
2465,2094
2466,2095
2467,2096
2468,-1
2469,-1
2470,2097
2471,2098
2472,2099
2473,-1
2474,-1
2475,2100
2476,2101
2477,2102
2478,-1
2479,-1
2480,2103
2481,2104
2482,2105
2483,-1
2484,-1
2485,2106
2486,2107
2487,2108
2488,-1
2489,-1
